ORIGINAL_ROW_ID,SOURCE,trans_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,customer_id,RAW_TEXT,SYN_RAW_TEXT,CLEAN_TEXT,CATEGORY,AMOUNT,IS_CREDIT,IS_DEBIT
6445,aug_v2,766407.0,06-01-2022 12:07,213000000000000.0,"fraud_Bhat, Bhalla and Hari Pvt Ltd",entertainment,248.83,Vanya,Ravel,M,"H.No. 15, Kara Path, Raichur 191005",Shahjahanpur,Mizoram,46.9640395,-46.966579,311312.0,Charity fundraiser,9/30/1952,46.968406,-46.963094,0.0,-1.3e+17,"fraud_Bhat, Bhalla and Hari Pvt Ltd 248.83","frd_Bht, Bhll nd Hr Pvt Ltd 248.83",frd bht bhll nd hr pvt ltd,Other,248.83,False,True
6445,aug_v3,766407.0,06-01-2022 12:07,213000000000000.0,"fraud_Bhat, Bhalla and Hari Pvt Ltd",entertainment,248.83,Vanya,Ravel,M,"H.No. 15, Kara Path, Raichur 191005",Shahjahanpur,Mizoram,46.9640395,-46.966579,311312.0,Charity fundraiser,9/30/1952,46.968406,-46.963094,0.0,-1.3e+17,"fraud_Bhat, Bhalla and Hari Pvt Ltd 248.83","fraud_Bhat, Bhalla and Hari Pvt Ltd 248.83",fraud bhat bhalla and hari pvt ltd,Other,248.83,False,True
6446,original,125736.0,2/23/2024 20:30,4730000000000.0,,online_shopping,774.15,Shayak,Raja,M,"H.No. 00, Dube Circle, Lucknow-458601",Warangal,,61.2310605,,732559.0,,06-04-1969,61.247111,25.391907,,-6.6e+18,774.15,774.15,,Other,774.15,False,True
6446,aug_v1,125736.0,2/23/2024 20:30,4730000000000.0,,online_shopping,774.15,Shayak,Raja,M,"H.No. 00, Dube Circle, Lucknow-458601",Warangal,,61.2310605,,732559.0,,06-04-1969,61.247111,25.391907,,-6.6e+18,774.15,ATM/774.15,atm,Cash Withdrawal,774.15,False,True
6446,aug_v2,125736.0,2/23/2024 20:30,4730000000000.0,,online_shopping,774.15,Shayak,Raja,M,"H.No. 00, Dube Circle, Lucknow-458601",Warangal,,61.2310605,,732559.0,,06-04-1969,61.247111,25.391907,,-6.6e+18,774.15,774.15-MKT#107,mkt,Shopping,774.15,False,True
6446,aug_v3,125736.0,2/23/2024 20:30,4730000000000.0,,online_shopping,774.15,Shayak,Raja,M,"H.No. 00, Dube Circle, Lucknow-458601",Warangal,,61.2310605,,732559.0,,06-04-1969,61.247111,25.391907,,-6.6e+18,774.15,CARD/774.15 PAY,card pay,Other,774.15,False,True
6447,original,659558.0,07-07-2023 21:34,213000000000000.0,"fraud_Dayal, Raval and Grover Pvt Ltd",fitness_and_medical,6018.54,,Lal,,"82, Agrawal Road, Jalna 115510",Durgapur,Andhra Pradesh,70.464916,174.938695,390641.0,"Teacher, secondary school",7/27/1996,70.475684,174.945137,1.0,,"fraud_Dayal, Raval and Grover Pvt Ltd 6018.54","fraud_Dayal, Raval and Grover Pvt Ltd 6018.54",fraud dayal raval and grover pvt ltd,Other,6018.54,False,True
6447,aug_v1,659558.0,07-07-2023 21:34,213000000000000.0,"fraud_Dayal, Raval and Grover Pvt Ltd",fitness_and_medical,6018.54,,Lal,,"82, Agrawal Road, Jalna 115510",Durgapur,Andhra Pradesh,70.464916,174.938695,390641.0,"Teacher, secondary school",7/27/1996,70.475684,174.945137,1.0,,"fraud_Dayal, Raval and Grover Pvt Ltd 6018.54","fraud_Dayal,-Raval-and-Grover-Pvt-Ltd-6018.54",fraud dayal raval and grover pvt ltd,Other,6018.54,False,True
6447,aug_v2,659558.0,07-07-2023 21:34,213000000000000.0,"fraud_Dayal, Raval and Grover Pvt Ltd",fitness_and_medical,6018.54,,Lal,,"82, Agrawal Road, Jalna 115510",Durgapur,Andhra Pradesh,70.464916,174.938695,390641.0,"Teacher, secondary school",7/27/1996,70.475684,174.945137,1.0,,"fraud_Dayal, Raval and Grover Pvt Ltd 6018.54","fraud_Dayal, Raval and Grover Pvt Ltd 6018.54",fraud dayal raval and grover pvt ltd,Other,6018.54,False,True
6447,aug_v3,659558.0,07-07-2023 21:34,213000000000000.0,"fraud_Dayal, Raval and Grover Pvt Ltd",fitness_and_medical,6018.54,,Lal,,"82, Agrawal Road, Jalna 115510",Durgapur,Andhra Pradesh,70.464916,174.938695,390641.0,"Teacher, secondary school",7/27/1996,70.475684,174.945137,1.0,,"fraud_Dayal, Raval and Grover Pvt Ltd 6018.54","fraud_Dayal, Raval and Grover Pvt Ltd 6018.54",fraud dayal raval and grover pvt ltd,Other,6018.54,False,True
6448,original,851186.0,08-11-2022 03:39,639000000000.0,,entertainment,9809.51,Charvi,Ghose,M,"H.No. 469, Swamy Path, Bareilly-544025",Durg,Chhattisgarh,-55.1792845,115.994465,58424.0,Telecommunications researcher,1/13/2005,-55.190931,116.004745,1.0,7.07e+18,9809.51,9809.51,,Other,9809.51,False,True
6448,aug_v1,851186.0,08-11-2022 03:39,639000000000.0,,entertainment,9809.51,Charvi,Ghose,M,"H.No. 469, Swamy Path, Bareilly-544025",Durg,Chhattisgarh,-55.1792845,115.994465,58424.0,Telecommunications researcher,1/13/2005,-55.190931,116.004745,1.0,7.07e+18,9809.51,9809.51,,Other,9809.51,False,True
6448,aug_v2,851186.0,08-11-2022 03:39,639000000000.0,,entertainment,9809.51,Charvi,Ghose,M,"H.No. 469, Swamy Path, Bareilly-544025",Durg,Chhattisgarh,-55.1792845,115.994465,58424.0,Telecommunications researcher,1/13/2005,-55.190931,116.004745,1.0,7.07e+18,9809.51,9809.51,,Other,9809.51,False,True
6448,aug_v3,851186.0,08-11-2022 03:39,639000000000.0,,entertainment,9809.51,Charvi,Ghose,M,"H.No. 469, Swamy Path, Bareilly-544025",Durg,Chhattisgarh,-55.1792845,115.994465,58424.0,Telecommunications researcher,1/13/2005,-55.190931,116.004745,1.0,7.07e+18,9809.51,9809.51 MKT,mkt,Shopping,9809.51,False,True
6449,original,631799.0,02-05-2023 07:01,,fraud_Krishnamurthy Ltd Pvt Ltd,fitness_and_medical,5660.21,Badal,Chander,M,,Rourkela,Madhya Pradesh,-26.1327085,-156.702984,815377.0,Financial controller,3/15/1952,-26.143003,-156.702496,,6.51e+18,fraud_Krishnamurthy Ltd Pvt Ltd 5660.21,fraud_Krishnamurthy Ltd Pvt Ltd 5660.21,fraud krishnamurthy ltd pvt ltd,Other,5660.21,False,True
6449,aug_v1,631799.0,02-05-2023 07:01,,fraud_Krishnamurthy Ltd Pvt Ltd,fitness_and_medical,5660.21,Badal,Chander,M,,Rourkela,Madhya Pradesh,-26.1327085,-156.702984,815377.0,Financial controller,3/15/1952,-26.143003,-156.702496,,6.51e+18,fraud_Krishnamurthy Ltd Pvt Ltd 5660.21,UPI/fraud_Krishnamurthy Ltd Pvt Ltd 5660.21 MKTPLC,upi fraud krishnamurthy ltd pvt ltd mktplc,Shopping,5660.21,False,True
6449,aug_v2,631799.0,02-05-2023 07:01,,fraud_Krishnamurthy Ltd Pvt Ltd,fitness_and_medical,5660.21,Badal,Chander,M,,Rourkela,Madhya Pradesh,-26.1327085,-156.702984,815377.0,Financial controller,3/15/1952,-26.143003,-156.702496,,6.51e+18,fraud_Krishnamurthy Ltd Pvt Ltd 5660.21,fraud_Krishnamurthy Ltd Pvt Ltd 5660.21,fraud krishnamurthy ltd pvt ltd,Other,5660.21,False,True
6449,aug_v3,631799.0,02-05-2023 07:01,,fraud_Krishnamurthy Ltd Pvt Ltd,fitness_and_medical,5660.21,Badal,Chander,M,,Rourkela,Madhya Pradesh,-26.1327085,-156.702984,815377.0,Financial controller,3/15/1952,-26.143003,-156.702496,,6.51e+18,fraud_Krishnamurthy Ltd Pvt Ltd 5660.21,NEFT/fraud_Krishnamurthy Ltd Pvt Ltd 5660.21 MKT,neft fraud krishnamurthy ltd pvt ltd mkt,Shopping,5660.21,False,True
6450,original,516001.0,3/22/2024 11:35,347000000000000.0,fraud_Devan and Sons Pvt Ltd,entertainment,566.3,Adira,Chawla,M,"24, Handa Circle, Meerut 754652",,Nagaland,41.585203,-138.298046,244122.0,Senior tax professional/tax inspector,10/20/1946,41.597683,-138.299316,1.0,2.9e+18,fraud_Devan and Sons Pvt Ltd 566.30,fraud_Devan and Sons Pvt Ltd 566.30,fraud devan and sons pvt ltd,Other,566.3,False,True
6450,aug_v1,516001.0,3/22/2024 11:35,347000000000000.0,fraud_Devan and Sons Pvt Ltd,entertainment,566.3,Adira,Chawla,M,"24, Handa Circle, Meerut 754652",,Nagaland,41.585203,-138.298046,244122.0,Senior tax professional/tax inspector,10/20/1946,41.597683,-138.299316,1.0,2.9e+18,fraud_Devan and Sons Pvt Ltd 566.30,IMPS/frd_Dvn nd Sns Pvt Ltd 566.30,imps frd dvn nd sns pvt ltd,Transfer,566.3,False,True
6450,aug_v2,516001.0,3/22/2024 11:35,347000000000000.0,fraud_Devan and Sons Pvt Ltd,entertainment,566.3,Adira,Chawla,M,"24, Handa Circle, Meerut 754652",,Nagaland,41.585203,-138.298046,244122.0,Senior tax professional/tax inspector,10/20/1946,41.597683,-138.299316,1.0,2.9e+18,fraud_Devan and Sons Pvt Ltd 566.30,CARD/fraud_Devan and Sons Pvt Ltd 566.30,card fraud devan and sons pvt ltd,Other,566.3,False,True
6450,aug_v3,516001.0,3/22/2024 11:35,347000000000000.0,fraud_Devan and Sons Pvt Ltd,entertainment,566.3,Adira,Chawla,M,"24, Handa Circle, Meerut 754652",,Nagaland,41.585203,-138.298046,244122.0,Senior tax professional/tax inspector,10/20/1946,41.597683,-138.299316,1.0,2.9e+18,fraud_Devan and Sons Pvt Ltd 566.30,fraud_Devan and Sons Pvt Ltd 566.30,fraud devan and sons pvt ltd,Other,566.3,False,True
6451,original,398326.0,5/17/2022 7:02,4.96e+18,"fraud_Master, Sangha and Sastry Pvt Ltd",travel,2398.56,Kimaya,Dayal,,"62/640, Chaudry Nagar, Mumbai-200642",Arrah,Tamil Nadu,-79.09719,-15.957555,109107.0,Hydrographic surveyor,11-03-1975,-79.096867,-15.94687,,7.91e+18,"fraud_Master, Sangha and Sastry Pvt Ltd 2398.56","fraud_Master, Sangha and Sastry Pvt Ltd 2398.56",fraud master sangha and sastry pvt ltd,Other,2398.56,False,True
6451,aug_v1,398326.0,5/17/2022 7:02,4.96e+18,"fraud_Master, Sangha and Sastry Pvt Ltd",travel,2398.56,Kimaya,Dayal,,"62/640, Chaudry Nagar, Mumbai-200642",Arrah,Tamil Nadu,-79.09719,-15.957555,109107.0,Hydrographic surveyor,11-03-1975,-79.096867,-15.94687,,7.91e+18,"fraud_Master, Sangha and Sastry Pvt Ltd 2398.56","ATM/fraud_Master, Sangha and Sastry Pvt Ltd 2398.56",atm fraud master sangha and sastry pvt ltd,Cash Withdrawal,2398.56,False,True
6451,aug_v2,398326.0,5/17/2022 7:02,4.96e+18,"fraud_Master, Sangha and Sastry Pvt Ltd",travel,2398.56,Kimaya,Dayal,,"62/640, Chaudry Nagar, Mumbai-200642",Arrah,Tamil Nadu,-79.09719,-15.957555,109107.0,Hydrographic surveyor,11-03-1975,-79.096867,-15.94687,,7.91e+18,"fraud_Master, Sangha and Sastry Pvt Ltd 2398.56","fraud_Master, Sangha and Sastry Pvt Ltd 2398.56",fraud master sangha and sastry pvt ltd,Other,2398.56,False,True
6451,aug_v3,398326.0,5/17/2022 7:02,4.96e+18,"fraud_Master, Sangha and Sastry Pvt Ltd",travel,2398.56,Kimaya,Dayal,,"62/640, Chaudry Nagar, Mumbai-200642",Arrah,Tamil Nadu,-79.09719,-15.957555,109107.0,Hydrographic surveyor,11-03-1975,-79.096867,-15.94687,,7.91e+18,"fraud_Master, Sangha and Sastry Pvt Ltd 2398.56","fraud_Master, Sangha and Sastry Pvt Ltd 2398.56",fraud master sangha and sastry pvt ltd,Other,2398.56,False,True
6452,original,146952.0,05-12-2023 13:22,4520000000000000.0,"fraud_Bajwa, Sandal and Issac Pvt Ltd",travel,9195.24,Bhavin,Rastogi,,,Purnia,Tamil Nadu,-89.6442875,-26.624657,319021.0,,4/26/1964,-89.628288,-26.639101,1.0,7.12e+18,"fraud_Bajwa, Sandal and Issac Pvt Ltd 9195.24","fraud_Bajwa, Sandal and Issac Pvt Ltd 9195.24",fraud bajwa sandal and issac pvt ltd,Other,9195.24,False,True
6452,aug_v1,146952.0,05-12-2023 13:22,4520000000000000.0,"fraud_Bajwa, Sandal and Issac Pvt Ltd",travel,9195.24,Bhavin,Rastogi,,,Purnia,Tamil Nadu,-89.6442875,-26.624657,319021.0,,4/26/1964,-89.628288,-26.639101,1.0,7.12e+18,"fraud_Bajwa, Sandal and Issac Pvt Ltd 9195.24","fraud_Bajwa, Sandal and Issac Pvt Ltd 9195.24",fraud bajwa sandal and issac pvt ltd,Other,9195.24,False,True
6452,aug_v2,146952.0,05-12-2023 13:22,4520000000000000.0,"fraud_Bajwa, Sandal and Issac Pvt Ltd",travel,9195.24,Bhavin,Rastogi,,,Purnia,Tamil Nadu,-89.6442875,-26.624657,319021.0,,4/26/1964,-89.628288,-26.639101,1.0,7.12e+18,"fraud_Bajwa, Sandal and Issac Pvt Ltd 9195.24","fraud_Bajwa,_Sandal_and_Issac_Pvt_Ltd_9195.24_MKT#108",fraud bajwa sandal and issac pvt ltd mkt,Shopping,9195.24,False,True
6452,aug_v3,146952.0,05-12-2023 13:22,4520000000000000.0,"fraud_Bajwa, Sandal and Issac Pvt Ltd",travel,9195.24,Bhavin,Rastogi,,,Purnia,Tamil Nadu,-89.6442875,-26.624657,319021.0,,4/26/1964,-89.628288,-26.639101,1.0,7.12e+18,"fraud_Bajwa, Sandal and Issac Pvt Ltd 9195.24","fraud_Bajwa, Sandal and Issac Pvt Ltd 9195.24 MKTPLC",fraud bajwa sandal and issac pvt ltd mktplc,Shopping,9195.24,False,True
6453,original,673864.0,3/24/2024 15:19,4640000000000000.0,fraud_Bhat Inc Pvt Ltd,travel,2365.62,Tarini,Basak,F,"82/20, Sahota Path, Dibrugarh-148401",Suryapet,Odisha,51.581718,-137.919297,729924.0,"Social research officer, government",05-02-1953,51.57376,-137.936879,0.0,-1.2e+18,fraud_Bhat Inc Pvt Ltd 2365.62,fraud_Bhat Inc Pvt Ltd 2365.62,fraud bhat inc pvt ltd,Other,2365.62,False,True
6453,aug_v1,673864.0,3/24/2024 15:19,4640000000000000.0,fraud_Bhat Inc Pvt Ltd,travel,2365.62,Tarini,Basak,F,"82/20, Sahota Path, Dibrugarh-148401",Suryapet,Odisha,51.581718,-137.919297,729924.0,"Social research officer, government",05-02-1953,51.57376,-137.936879,0.0,-1.2e+18,fraud_Bhat Inc Pvt Ltd 2365.62,fraud_Bhat Inc Pvt Ltd 2365.62 PAY,fraud bhat inc pvt ltd pay,Other,2365.62,False,True
6453,aug_v2,673864.0,3/24/2024 15:19,4640000000000000.0,fraud_Bhat Inc Pvt Ltd,travel,2365.62,Tarini,Basak,F,"82/20, Sahota Path, Dibrugarh-148401",Suryapet,Odisha,51.581718,-137.919297,729924.0,"Social research officer, government",05-02-1953,51.57376,-137.936879,0.0,-1.2e+18,fraud_Bhat Inc Pvt Ltd 2365.62,fraud_Bhat Inc Pvt Ltd 2365.62 MALL,fraud bhat inc pvt ltd mall,Shopping,2365.62,False,True
6453,aug_v3,673864.0,3/24/2024 15:19,4640000000000000.0,fraud_Bhat Inc Pvt Ltd,travel,2365.62,Tarini,Basak,F,"82/20, Sahota Path, Dibrugarh-148401",Suryapet,Odisha,51.581718,-137.919297,729924.0,"Social research officer, government",05-02-1953,51.57376,-137.936879,0.0,-1.2e+18,fraud_Bhat Inc Pvt Ltd 2365.62,frd_Bht nc Pvt Ltd 2365.62,frd bht nc pvt ltd,Other,2365.62,False,True
6454,original,940258.0,03-03-2023 23:28,586000000000.0,"fraud_Mani, Saini and Sampath Pvt Ltd",travel,9626.58,Anaya,Bobal,,"H.No. 544, Kota Path, Chandigarh 666949",Orai,Haryana,-9.1357155,-31.866989,157961.0,Product designer,5/24/2000,-9.121807,-31.875016,1.0,7.17e+18,"fraud_Mani, Saini and Sampath Pvt Ltd 9626.58","fraud_Mani, Saini and Sampath Pvt Ltd 9626.58",fraud mani saini and sampath pvt ltd,Other,9626.58,False,True
6454,aug_v1,940258.0,03-03-2023 23:28,586000000000.0,"fraud_Mani, Saini and Sampath Pvt Ltd",travel,9626.58,Anaya,Bobal,,"H.No. 544, Kota Path, Chandigarh 666949",Orai,Haryana,-9.1357155,-31.866989,157961.0,Product designer,5/24/2000,-9.121807,-31.875016,1.0,7.17e+18,"fraud_Mani, Saini and Sampath Pvt Ltd 9626.58","frd_Mn, Sn nd Smpth Pvt Ltd 9626.58",frd mn sn nd smpth pvt ltd,Other,9626.58,False,True
6454,aug_v2,940258.0,03-03-2023 23:28,586000000000.0,"fraud_Mani, Saini and Sampath Pvt Ltd",travel,9626.58,Anaya,Bobal,,"H.No. 544, Kota Path, Chandigarh 666949",Orai,Haryana,-9.1357155,-31.866989,157961.0,Product designer,5/24/2000,-9.121807,-31.875016,1.0,7.17e+18,"fraud_Mani, Saini and Sampath Pvt Ltd 9626.58","fraud_Mani,*Saini*and*Sampath*Pvt*Ltd*9626.58",fraud mani saini and sampath pvt ltd,Other,9626.58,False,True
6454,aug_v3,940258.0,03-03-2023 23:28,586000000000.0,"fraud_Mani, Saini and Sampath Pvt Ltd",travel,9626.58,Anaya,Bobal,,"H.No. 544, Kota Path, Chandigarh 666949",Orai,Haryana,-9.1357155,-31.866989,157961.0,Product designer,5/24/2000,-9.121807,-31.875016,1.0,7.17e+18,"fraud_Mani, Saini and Sampath Pvt Ltd 9626.58","CARD/fraud_Mani, Saini and Sampath Pvt Ltd 9626.58",card fraud mani saini and sampath pvt ltd,Other,9626.58,False,True
6455,original,114988.0,3/30/2023 19:14,3600000000000000.0,"fraud_Ramesh, Mandal and Chauhan Pvt Ltd",travel,7907.59,Vivaan,Ratti,M,"66/463, Iyengar Path, Sultan Pur Majra 938123",Ludhiana,Manipur,-12.610816,-164.79289,8576.0,Software engineer,9/13/1996,-12.613746,-164.810694,1.0,-4.69e+18,"fraud_Ramesh, Mandal and Chauhan Pvt Ltd 7907.59","fraud_Ramesh, Mandal and Chauhan Pvt Ltd 7907.59",fraud ramesh mandal and chauhan pvt ltd,Other,7907.59,False,True
6455,aug_v1,114988.0,3/30/2023 19:14,3600000000000000.0,"fraud_Ramesh, Mandal and Chauhan Pvt Ltd",travel,7907.59,Vivaan,Ratti,M,"66/463, Iyengar Path, Sultan Pur Majra 938123",Ludhiana,Manipur,-12.610816,-164.79289,8576.0,Software engineer,9/13/1996,-12.613746,-164.810694,1.0,-4.69e+18,"fraud_Ramesh, Mandal and Chauhan Pvt Ltd 7907.59","UPI/fraud_Ramesh, Mandal and Chauhan Pvt Ltd 7907.59 MKTPLC",upi fraud ramesh mandal and chauhan pvt ltd mktplc,Shopping,7907.59,False,True
6455,aug_v2,114988.0,3/30/2023 19:14,3600000000000000.0,"fraud_Ramesh, Mandal and Chauhan Pvt Ltd",travel,7907.59,Vivaan,Ratti,M,"66/463, Iyengar Path, Sultan Pur Majra 938123",Ludhiana,Manipur,-12.610816,-164.79289,8576.0,Software engineer,9/13/1996,-12.613746,-164.810694,1.0,-4.69e+18,"fraud_Ramesh, Mandal and Chauhan Pvt Ltd 7907.59","CARD/fraud_Ramesh, Mandal and Chauhan Pvt Ltd 7907.59 MKT",card fraud ramesh mandal and chauhan pvt ltd mkt,Shopping,7907.59,False,True
6455,aug_v3,114988.0,3/30/2023 19:14,3600000000000000.0,"fraud_Ramesh, Mandal and Chauhan Pvt Ltd",travel,7907.59,Vivaan,Ratti,M,"66/463, Iyengar Path, Sultan Pur Majra 938123",Ludhiana,Manipur,-12.610816,-164.79289,8576.0,Software engineer,9/13/1996,-12.613746,-164.810694,1.0,-4.69e+18,"fraud_Ramesh, Mandal and Chauhan Pvt Ltd 7907.59","POS/fraud_Ramesh, Mandal and Chauhan Pvt Ltd 7907.59 MKT#283",pos fraud ramesh mandal and chauhan pvt ltd mkt,Shopping,7907.59,False,True
6456,original,165586.0,12/30/2022 17:27,4230000000000000.0,"fraud_Gokhale, Rajagopal and Gala Pvt Ltd",travel,7834.5,Hazel,Balay,F,"54, Kumer Nagar, Suryapet 222256",Ramgarh,,-64.5780485,-149.601254,,Architectural technologist,,-64.584987,-149.591118,1.0,-6.32e+18,"fraud_Gokhale, Rajagopal and Gala Pvt Ltd 7834.50","fraud_Gokhale, Rajagopal and Gala Pvt Ltd 7834.50",fraud gokhale rajagopal and gala pvt ltd,Other,7834.5,False,True
6456,aug_v1,165586.0,12/30/2022 17:27,4230000000000000.0,"fraud_Gokhale, Rajagopal and Gala Pvt Ltd",travel,7834.5,Hazel,Balay,F,"54, Kumer Nagar, Suryapet 222256",Ramgarh,,-64.5780485,-149.601254,,Architectural technologist,,-64.584987,-149.591118,1.0,-6.32e+18,"fraud_Gokhale, Rajagopal and Gala Pvt Ltd 7834.50","fraud_Gokhale, / Rajagopal / and / Gala / Pvt / Ltd / 7834.50",fraud gokhale rajagopal and gala pvt ltd,Other,7834.5,False,True
6456,aug_v2,165586.0,12/30/2022 17:27,4230000000000000.0,"fraud_Gokhale, Rajagopal and Gala Pvt Ltd",travel,7834.5,Hazel,Balay,F,"54, Kumer Nagar, Suryapet 222256",Ramgarh,,-64.5780485,-149.601254,,Architectural technologist,,-64.584987,-149.591118,1.0,-6.32e+18,"fraud_Gokhale, Rajagopal and Gala Pvt Ltd 7834.50","fraud_Gokhale, Rajagopal and Gala Pvt Ltd 7834.50 MKT",fraud gokhale rajagopal and gala pvt ltd mkt,Shopping,7834.5,False,True
6456,aug_v3,165586.0,12/30/2022 17:27,4230000000000000.0,"fraud_Gokhale, Rajagopal and Gala Pvt Ltd",travel,7834.5,Hazel,Balay,F,"54, Kumer Nagar, Suryapet 222256",Ramgarh,,-64.5780485,-149.601254,,Architectural technologist,,-64.584987,-149.591118,1.0,-6.32e+18,"fraud_Gokhale, Rajagopal and Gala Pvt Ltd 7834.50","frd_Gkhl, Rjgpl nd Gl Pvt Ltd 7834.50",frd gkhl rjgpl nd gl pvt ltd,Other,7834.5,False,True
6457,original,968984.0,10/25/2023 1:07,4020000000000000.0,"fraud_Walla, Sarna and Toor Pvt Ltd",travel,176.79,Adah,Mani,F,"144, Deep Path, Purnia 711684",Bettiah,Haryana,-23.7904085,,999713.0,Recycling officer,4/17/1960,-23.802586,-53.61417,1.0,7.94e+18,"fraud_Walla, Sarna and Toor Pvt Ltd 176.79","fraud_Walla, Sarna and Toor Pvt Ltd 176.79",fraud walla sarna and toor pvt ltd,Other,176.79,False,True
6457,aug_v1,968984.0,10/25/2023 1:07,4020000000000000.0,"fraud_Walla, Sarna and Toor Pvt Ltd",travel,176.79,Adah,Mani,F,"144, Deep Path, Purnia 711684",Bettiah,Haryana,-23.7904085,,999713.0,Recycling officer,4/17/1960,-23.802586,-53.61417,1.0,7.94e+18,"fraud_Walla, Sarna and Toor Pvt Ltd 176.79","fraud_Walla, Sarna and Toor Pvt Ltd 176.79",fraud walla sarna and toor pvt ltd,Other,176.79,False,True
6457,aug_v2,968984.0,10/25/2023 1:07,4020000000000000.0,"fraud_Walla, Sarna and Toor Pvt Ltd",travel,176.79,Adah,Mani,F,"144, Deep Path, Purnia 711684",Bettiah,Haryana,-23.7904085,,999713.0,Recycling officer,4/17/1960,-23.802586,-53.61417,1.0,7.94e+18,"fraud_Walla, Sarna and Toor Pvt Ltd 176.79","fraud_Walla, Sarna and Toor Pvt Ltd 176.79",fraud walla sarna and toor pvt ltd,Other,176.79,False,True
6457,aug_v3,968984.0,10/25/2023 1:07,4020000000000000.0,"fraud_Walla, Sarna and Toor Pvt Ltd",travel,176.79,Adah,Mani,F,"144, Deep Path, Purnia 711684",Bettiah,Haryana,-23.7904085,,999713.0,Recycling officer,4/17/1960,-23.802586,-53.61417,1.0,7.94e+18,"fraud_Walla, Sarna and Toor Pvt Ltd 176.79","NEFT/fraud_Walla,-Sarna-and-Toor-Pvt-Ltd-176.79",neft fraud walla sarna and toor pvt ltd,Transfer,176.79,False,True
6458,original,545857.0,11-09-2023 07:22,30600000000000.0,fraud_Kapoor and Sons Pvt Ltd,entertainment,7391.11,Jayan,Shan,M,"H.No. 06, Barad Marg, Varanasi 218755",Howrah,Punjab,32.2328955,61.340184,962994.0,"Surveyor, hydrographic",5/31/1954,32.232252,61.34829,1.0,-6.6e+18,fraud_Kapoor and Sons Pvt Ltd 7391.11,fraud_Kapoor and Sons Pvt Ltd 7391.11,fraud kapoor and sons pvt ltd,Other,7391.11,False,True
6458,aug_v1,545857.0,11-09-2023 07:22,30600000000000.0,fraud_Kapoor and Sons Pvt Ltd,entertainment,7391.11,Jayan,Shan,M,"H.No. 06, Barad Marg, Varanasi 218755",Howrah,Punjab,32.2328955,61.340184,962994.0,"Surveyor, hydrographic",5/31/1954,32.232252,61.34829,1.0,-6.6e+18,fraud_Kapoor and Sons Pvt Ltd 7391.11,frd_Kpr nd Sns Pvt Ltd 7391.11,frd kpr nd sns pvt ltd,Other,7391.11,False,True
6458,aug_v2,545857.0,11-09-2023 07:22,30600000000000.0,fraud_Kapoor and Sons Pvt Ltd,entertainment,7391.11,Jayan,Shan,M,"H.No. 06, Barad Marg, Varanasi 218755",Howrah,Punjab,32.2328955,61.340184,962994.0,"Surveyor, hydrographic",5/31/1954,32.232252,61.34829,1.0,-6.6e+18,fraud_Kapoor and Sons Pvt Ltd 7391.11,frd_Kpr / nd / Sns / Pvt / Ltd / 7391.11,frd kpr nd sns pvt ltd,Other,7391.11,False,True
6458,aug_v3,545857.0,11-09-2023 07:22,30600000000000.0,fraud_Kapoor and Sons Pvt Ltd,entertainment,7391.11,Jayan,Shan,M,"H.No. 06, Barad Marg, Varanasi 218755",Howrah,Punjab,32.2328955,61.340184,962994.0,"Surveyor, hydrographic",5/31/1954,32.232252,61.34829,1.0,-6.6e+18,fraud_Kapoor and Sons Pvt Ltd 7391.11,IMPS/fraud_Kapoor and Sons Pvt Ltd 7391.11,imps fraud kapoor and sons pvt ltd,Transfer,7391.11,False,True
6459,original,365624.0,02-09-2024 12:40,3580000000000000.0,,,5955.63,Manjari,Bhavsar,F,"679, Jaggi Chowk, Sambhal 056079",Jabalpur,Chhattisgarh,-38.1002205,120.678259,318678.0,Advertising copywriter,6/20/2003,-38.116244,120.671443,0.0,8.65e+18,5955.63,5955.63,,Other,5955.63,False,True
6459,aug_v1,365624.0,02-09-2024 12:40,3580000000000000.0,,,5955.63,Manjari,Bhavsar,F,"679, Jaggi Chowk, Sambhal 056079",Jabalpur,Chhattisgarh,-38.1002205,120.678259,318678.0,Advertising copywriter,6/20/2003,-38.116244,120.671443,0.0,8.65e+18,5955.63,5955.63,,Other,5955.63,False,True
6459,aug_v2,365624.0,02-09-2024 12:40,3580000000000000.0,,,5955.63,Manjari,Bhavsar,F,"679, Jaggi Chowk, Sambhal 056079",Jabalpur,Chhattisgarh,-38.1002205,120.678259,318678.0,Advertising copywriter,6/20/2003,-38.116244,120.671443,0.0,8.65e+18,5955.63,POS/5955.63 MALL,pos mall,Shopping,5955.63,False,True
6459,aug_v3,365624.0,02-09-2024 12:40,3580000000000000.0,,,5955.63,Manjari,Bhavsar,F,"679, Jaggi Chowk, Sambhal 056079",Jabalpur,Chhattisgarh,-38.1002205,120.678259,318678.0,Advertising copywriter,6/20/2003,-38.116244,120.671443,0.0,8.65e+18,5955.63,5955.63,,Other,5955.63,False,True
